id,age1,salary,Num_Citylived,jobtype,dv_jt_other,dv_jt_govt,dv_jt_biz,dv_jt_pvt,Payer,dv_payer_parents,dv_payer_self,dv_payer_company,ClsRelativesCnt,Travel,dv_travel_low,dv_travel_medium,dv_travel_high,RelativesAbroad,dv_Rel_yes,dv_Rel_No,AvgBill
6010,56,60000,4,Other,Yes,No,No,No,Self,No,Yes,No,1,Medium,No,Yes,No,No,No,Yes,512.5
6011,48,80000,3,Private,No,No,No,Yes,Self,No,Yes,No,3,Medium,No,Yes,No,No,No,Yes,513.25
6012,57,80000,3,Private,No,No,No,Yes,Self,No,Yes,No,3,Medium,No,Yes,No,No,No,Yes,510.75
6013,64,100000,4,Business,No,No,Yes,No,Company,No,No,Yes,4,High,No,No,Yes,Yes,Yes,No,732.25
6014,26,40000,3,Private,No,No,No,Yes,Company,No,No,Yes,3,High,No,No,Yes,No,No,Yes,637
6015,23,60000,2,Other,Yes,No,No,No,Company,No,No,Yes,1,High,No,No,Yes,No,No,Yes,486
6016,29,40000,1,Business,No,No,Yes,No,Self,No,Yes,No,4,Medium,No,Yes,No,Yes,Yes,No,527.25
6017,27,60000,2,Other,Yes,No,No,No,Company,No,No,Yes,1,High,No,No,Yes,No,No,Yes,608.75
6018,47,100000,4,Private,No,No,No,Yes,Self,No,Yes,No,3,Medium,No,Yes,No,No,No,Yes,633
6019,55,40000,3,Government,No,Yes,No,No,Self,No,Yes,No,2,Medium,No,Yes,No,Yes,Yes,No,396.75
6020,54,60000,4,Private,No,No,No,Yes,Company,No,No,Yes,3,High,No,No,Yes,No,No,Yes,649.75
6021,55,80000,3,Other,Yes,No,No,No,Company,No,No,Yes,1,High,No,No,Yes,No,No,Yes,540.5
6022,29,60000,4,Government,No,Yes,No,No,Self,No,Yes,No,2,Medium,No,Yes,No,Yes,Yes,No,580
6023,40,80000,1,Private,No,No,No,Yes,Company,No,No,Yes,3,High,No,No,Yes,No,No,Yes,562
6024,59,60000,2,Business,No,No,Yes,No,Self,No,Yes,No,4,Medium,No,Yes,No,Yes,Yes,No,607.5
6025,23,100000,4,Other,Yes,No,No,No,Company,No,No,Yes,1,High,No,No,Yes,No,No,Yes,577
6026,25,40000,1,Government,No,Yes,No,No,Company,No,No,Yes,2,High,No,No,Yes,Yes,Yes,No,523
6027,56,80000,1,Government,No,Yes,No,No,Self,No,Yes,No,2,Medium,No,Yes,No,Yes,Yes,No,402.75
6028,41,80000,3,Business,No,No,Yes,No,Self,No,Yes,No,4,Medium,No,Yes,No,Yes,Yes,No,598.25
6029,40,100000,4,Other,Yes,No,No,No,Company,No,No,Yes,1,High,No,No,Yes,No,No,Yes,599.75
6030,39,40000,1,Other,Yes,No,No,No,Self,No,Yes,No,1,Medium,No,Yes,No,No,No,Yes,351.25
6031,56,100000,4,Business,No,No,Yes,No,Self,No,Yes,No,4,Medium,No,Yes,No,Yes,Yes,No,688.5
6032,23,60000,4,Business,No,No,Yes,No,Company,No,No,Yes,4,High,No,No,Yes,Yes,Yes,No,708
6033,57,60000,2,Government,No,Yes,No,No,Company,No,No,Yes,2,High,No,No,Yes,Yes,Yes,No,601.25
6034,35,60000,4,Business,No,No,Yes,No,Company,No,No,Yes,4,High,No,No,Yes,Yes,Yes,No,734.75
6035,50,100000,2,Government,No,Yes,No,No,Self,No,Yes,No,2,Medium,No,Yes,No,Yes,Yes,No,566
6036,55,40000,1,Other,Yes,No,No,No,Self,No,Yes,No,1,Medium,No,Yes,No,No,No,Yes,349.75
6037,34,80000,3,Government,No,Yes,No,No,Company,No,No,Yes,2,High,No,No,Yes,Yes,Yes,No,661
6038,53,80000,1,Business,No,No,Yes,No,Company,No,No,Yes,4,High,No,No,Yes,Yes,Yes,No,627
6039,35,60000,2,Other,Yes,No,No,No,Self,No,Yes,No,1,Medium,No,Yes,No,No,No,Yes,475
6040,43,40000,1,Private,No,No,No,Yes,Company,No,No,Yes,3,High,No,No,Yes,No,No,Yes,591
6041,29,100000,2,Business,No,No,Yes,No,Company,No,No,Yes,4,High,No,No,Yes,Yes,Yes,No,736.75
6042,36,80000,1,Private,No,No,No,Yes,Self,No,Yes,No,3,Medium,No,Yes,No,No,No,Yes,488.25
6043,65,40000,1,Private,No,No,No,Yes,Company,No,No,Yes,3,High,No,No,Yes,No,No,Yes,556.5
6044,33,100000,4,Other,Yes,No,No,No,Self,No,Yes,No,1,Medium,No,Yes,No,No,No,Yes,622
6045,52,60000,4,Other,Yes,No,No,No,Company,No,No,Yes,1,High,No,No,Yes,No,No,Yes,521.75
6046,26,40000,1,Government,No,Yes,No,No,Self,No,Yes,No,2,Medium,No,Yes,No,Yes,Yes,No,424.25
6047,27,60000,2,Private,No,No,No,Yes,Company,No,No,Yes,3,High,No,No,Yes,No,No,Yes,687.75
6048,47,100000,4,Other,Yes,No,No,No,Self,No,Yes,No,1,Medium,No,Yes,No,No,No,Yes,535
6049,42,60000,2,Government,No,Yes,No,No,Self,No,Yes,No,2,Medium,No,Yes,No,Yes,Yes,No,560
6050,55,60000,2,Government,No,Yes,No,No,Self,No,Yes,No,2,Medium,No,Yes,No,Yes,Yes,No,500.5
6051,46,80000,1,Other,Yes,No,No,No,Company,No,No,Yes,1,High,No,No,Yes,No,No,Yes,446
6052,36,80000,1,Business,No,No,Yes,No,Self,No,Yes,No,4,Medium,No,Yes,No,Yes,Yes,No,610.25
6053,23,40000,1,Business,No,No,Yes,No,Company,No,No,Yes,4,High,No,No,Yes,Yes,Yes,No,565.25
6054,29,80000,3,Government,No,Yes,No,No,Self,No,Yes,No,2,Medium,No,Yes,No,Yes,Yes,No,590.25
6055,25,100000,4,Private,No,No,No,Yes,Company,No,No,Yes,3,High,No,No,Yes,No,No,Yes,805.75
6056,40,40000,3,Government,No,Yes,No,No,Company,No,No,Yes,2,High,No,No,Yes,Yes,Yes,No,515
6057,59,80000,1,Business,No,No,Yes,No,Self,No,Yes,No,4,Medium,No,Yes,No,Yes,Yes,No,553.75
6058,50,100000,2,Other,Yes,No,No,No,Company,No,No,Yes,1,High,No,No,Yes,No,No,Yes,549.75
6059,37,80000,3,Government,No,Yes,No,No,Self,No,Yes,No,2,Medium,No,Yes,No,Yes,Yes,No,559.25
6060,47,40000,1,Private,No,No,No,Yes,Self,No,Yes,No,3,Medium,No,Yes,No,No,No,Yes,448.25
6061,45,60000,2,Business,No,No,Yes,No,Company,No,No,Yes,4,High,No,No,Yes,Yes,Yes,No,678.75
6062,59,100000,4,Government,No,Yes,No,No,Self,No,Yes,No,2,Medium,No,Yes,No,Yes,Yes,No,618.5
6063,31,60000,4,Government,No,Yes,No,No,Company,No,No,Yes,2,High,No,No,Yes,Yes,Yes,No,649.75
6064,35,60000,4,Other,Yes,No,No,No,Self,No,Yes,No,1,Medium,No,Yes,No,No,No,Yes,513
6065,49,80000,1,Government,No,Yes,No,No,Company,No,No,Yes,2,High,No,No,Yes,Yes,Yes,No,563
6066,30,80000,3,Business,No,No,Yes,No,Company,No,No,Yes,4,High,No,No,Yes,Yes,Yes,No,721
6067,50,60000,4,Other,Yes,No,No,No,Self,No,Yes,No,1,Medium,No,Yes,No,No,No,Yes,499
6068,32,60000,2,Private,No,No,No,Yes,Self,No,Yes,No,3,Medium,No,Yes,No,No,No,Yes,573
6069,49,80000,3,Private,No,No,No,Yes,Self,No,Yes,No,3,Medium,No,Yes,No,No,No,Yes,552.25
6070,24,60000,2,Other,Yes,No,No,No,Company,No,No,Yes,1,High,No,No,Yes,No,No,Yes,547
6071,29,100000,4,Private,No,No,No,Yes,Self,No,Yes,No,3,Medium,No,Yes,No,No,No,Yes,713
6072,36,40000,3,Government,No,Yes,No,No,Self,No,Yes,No,2,Medium,No,Yes,No,Yes,Yes,No,530.25
6073,34,40000,1,Business,No,No,Yes,No,Self,No,Yes,No,4,Medium,No,Yes,No,Yes,Yes,No,582.25
6074,61,40000,3,Government,No,Yes,No,No,Self,No,Yes,No,2,Medium,No,Yes,No,Yes,Yes,No,417.75
6075,39,80000,3,Other,Yes,No,No,No,Company,No,No,Yes,1,High,No,No,Yes,No,No,Yes,541
6076,30,80000,1,Private,No,No,No,Yes,Company,No,No,Yes,3,High,No,No,Yes,No,No,Yes,664
6077,55,80000,3,Other,Yes,No,No,No,Company,No,No,Yes,1,High,No,No,Yes,No,No,Yes,471.5
6078,29,60000,4,Government,No,Yes,No,No,Self,No,Yes,No,2,Medium,No,Yes,No,Yes,Yes,No,552
6079,65,100000,2,Private,No,No,No,Yes,Company,No,No,Yes,3,High,No,No,Yes,No,No,Yes,683.25
6080,55,100000,2,Private,No,No,No,Yes,Company,No,No,Yes,3,High,No,No,Yes,No,No,Yes,656.25
6081,34,40000,1,Government,No,Yes,No,No,Company,No,No,Yes,2,High,No,No,Yes,Yes,Yes,No,545
6082,49,100000,4,Other,Yes,No,No,No,Company,No,No,Yes,1,High,No,No,Yes,No,No,Yes,587.75
6083,45,40000,1,Other,Yes,No,No,No,Self,No,Yes,No,1,Medium,No,Yes,No,No,No,Yes,357.25
6084,22,60000,4,Business,No,No,Yes,No,Company,No,No,Yes,4,High,No,No,Yes,Yes,Yes,No,687
6085,38,40000,1,Other,Yes,No,No,No,Self,No,Yes,No,1,Medium,No,Yes,No,No,No,Yes,423.25
6086,30,40000,3,Private,No,No,No,Yes,Self,No,Yes,No,3,Medium,No,Yes,No,No,No,Yes,592.25
6087,26,60000,4,Business,No,No,Yes,No,Company,No,No,Yes,4,High,No,No,Yes,Yes,Yes,No,750.75
6088,34,60000,2,Other,Yes,No,No,No,Self,No,Yes,No,1,Medium,No,Yes,No,No,No,Yes,549
6089,41,80000,3,Other,Yes,No,No,No,Self,No,Yes,No,1,Medium,No,Yes,No,No,No,Yes,501.25
6090,61,100000,4,Government,No,Yes,No,No,Company,No,No,Yes,2,High,No,No,Yes,Yes,Yes,No,659.25
6091,22,40000,3,Other,Yes,No,No,No,Company,No,No,Yes,1,High,No,No,Yes,No,No,Yes,464.25
6092,26,80000,1,Private,No,No,No,Yes,Self,No,Yes,No,3,Medium,No,Yes,No,No,No,Yes,523.25
6093,64,100000,4,Government,No,Yes,No,No,Company,No,No,Yes,2,High,No,No,Yes,Yes,Yes,No,628.25
6094,28,40000,3,Other,Yes,No,No,No,Company,No,No,Yes,1,High,No,No,Yes,No,No,Yes,558
6095,41,100000,2,Business,No,No,Yes,No,Company,No,No,Yes,4,High,No,No,Yes,Yes,Yes,No,714.75
6096,64,40000,1,Private,No,No,No,Yes,Company,No,No,Yes,3,High,No,No,Yes,No,No,Yes,529.5
6097,43,40000,3,Business,No,No,Yes,No,Self,No,Yes,No,4,Medium,No,Yes,No,Yes,Yes,No,561.25
6098,55,100000,2,Private,No,No,No,Yes,Self,No,Yes,No,3,Medium,No,Yes,No,No,No,Yes,604.5
6099,51,60000,4,Other,Yes,No,No,No,Company,No,No,Yes,1,High,No,No,Yes,No,No,Yes,562.75
6100,56,100000,2,Private,No,No,No,Yes,Self,No,Yes,No,3,Medium,No,Yes,No,No,No,Yes,552.5
6101,25,40000,1,Government,No,Yes,No,No,Self,No,Yes,No,2,Medium,No,Yes,No,Yes,Yes,No,486.25
6102,39,100000,4,Other,Yes,No,No,No,Self,No,Yes,No,1,Medium,No,Yes,No,No,No,Yes,534
6103,36,60000,2,Government,No,Yes,No,No,Self,No,Yes,No,2,Medium,No,Yes,No,Yes,Yes,No,501
6104,44,80000,3,Private,No,No,No,Yes,Company,No,No,Yes,3,High,No,No,Yes,No,No,Yes,616
6105,58,60000,2,Government,No,Yes,No,No,Self,No,Yes,No,2,Medium,No,Yes,No,Yes,Yes,No,489.5
6106,50,80000,3,Private,No,No,No,Yes,Company,No,No,Yes,3,High,No,No,Yes,No,No,Yes,585
6107,29,60000,4,Business,No,No,Yes,No,Self,No,Yes,No,4,Medium,No,Yes,No,Yes,Yes,No,674
6108,44,80000,1,Other,Yes,No,No,No,Company,No,No,Yes,1,High,No,No,Yes,No,No,Yes,515
6109,53,60000,2,Government,No,Yes,No,No,Self,No,Yes,No,2,Medium,No,Yes,No,Yes,Yes,No,463
6110,55,100000,2,Other,Yes,No,No,No,Company,No,No,Yes,1,High,No,No,Yes,No,No,Yes,588.25
6111,26,100000,4,Private,No,No,No,Yes,Company,No,No,Yes,3,High,No,No,Yes,No,No,Yes,798.75
6112,56,100000,2,Other,Yes,No,No,No,Company,No,No,Yes,1,High,No,No,Yes,No,No,Yes,524.25
6113,55,40000,3,Government,No,Yes,No,No,Company,No,No,Yes,2,High,No,No,Yes,Yes,Yes,No,500.5
6114,45,60000,2,Business,No,No,Yes,No,Company,No,No,Yes,4,High,No,No,Yes,Yes,Yes,No,667.75
6115,29,100000,2,Business,No,No,Yes,No,Self,No,Yes,No,4,Medium,No,Yes,No,Yes,Yes,No,672
6116,45,40000,1,Private,No,No,No,Yes,Self,No,Yes,No,3,Medium,No,Yes,No,No,No,Yes,441.25
6117,61,100000,4,Government,No,Yes,No,No,Self,No,Yes,No,2,Medium,No,Yes,No,Yes,Yes,No,556.5
6118,34,40000,3,Other,Yes,No,No,No,Self,No,Yes,No,1,Medium,No,Yes,No,No,No,Yes,462.25
6119,25,60000,4,Government,No,Yes,No,No,Company,No,No,Yes,2,High,No,No,Yes,Yes,Yes,No,668.75
6120,56,40000,1,Private,No,No,No,Yes,Self,No,Yes,No,3,Medium,No,Yes,No,No,No,Yes,393.75
6121,42,80000,3,Business,No,No,Yes,No,Company,No,No,Yes,4,High,No,No,Yes,Yes,Yes,No,671
6122,23,100000,2,Government,No,Yes,No,No,Company,No,No,Yes,2,High,No,No,Yes,Yes,Yes,No,627
6123,43,40000,1,Other,Yes,No,No,No,Company,No,No,Yes,1,High,No,No,Yes,No,No,Yes,470
6124,55,100000,4,Business,No,No,Yes,No,Company,No,No,Yes,4,High,No,No,Yes,Yes,Yes,No,737.25
6125,27,100000,2,Government,No,Yes,No,No,Company,No,No,Yes,2,High,No,No,Yes,Yes,Yes,No,677.75
6126,49,40000,1,Other,Yes,No,No,No,Company,No,No,Yes,1,High,No,No,Yes,No,No,Yes,449
6127,52,100000,4,Business,No,No,Yes,No,Company,No,No,Yes,4,High,No,No,Yes,Yes,Yes,No,772.75
6128,64,40000,1,Other,Yes,No,No,No,Company,No,No,Yes,1,High,No,No,Yes,No,No,Yes,451.5
6129,39,60000,4,Private,No,No,No,Yes,Company,No,No,Yes,3,High,No,No,Yes,No,No,Yes,731.75
6130,64,100000,2,Other,Yes,No,No,No,Self,No,Yes,No,1,Medium,No,Yes,No,No,No,Yes,530.5
6131,30,60000,2,Other,Yes,No,No,No,Company,No,No,Yes,1,High,No,No,Yes,No,No,Yes,579.75
6132,64,40000,3,Government,No,Yes,No,No,Self,No,Yes,No,2,Medium,No,Yes,No,Yes,Yes,No,393.75
6133,58,60000,2,Business,No,No,Yes,No,Self,No,Yes,No,4,Medium,No,Yes,No,Yes,Yes,No,556.5
6134,28,60000,4,Government,No,Yes,No,No,Self,No,Yes,No,2,Medium,No,Yes,No,Yes,Yes,No,646
6135,64,60000,2,Business,No,No,Yes,No,Self,No,Yes,No,4,Medium,No,Yes,No,Yes,Yes,No,549.5
6136,25,100000,4,Other,Yes,No,No,No,Company,No,No,Yes,1,High,No,No,Yes,No,No,Yes,643.75
6137,42,40000,3,Business,No,No,Yes,No,Company,No,No,Yes,4,High,No,No,Yes,Yes,Yes,No,625
6138,52,100000,2,Private,No,No,No,Yes,Company,No,No,Yes,3,High,No,No,Yes,No,No,Yes,631.75
6139,28,80000,3,Business,No,No,Yes,No,Self,No,Yes,No,4,Medium,No,Yes,No,Yes,Yes,No,650.25
6140,64,80000,1,Government,No,Yes,No,No,Self,No,Yes,No,2,Medium,No,Yes,No,Yes,Yes,No,426.75
6141,50,100000,4,Other,Yes,No,No,No,Company,No,No,Yes,1,High,No,No,Yes,No,No,Yes,574.75
6142,51,100000,4,Business,No,No,Yes,No,Self,No,Yes,No,4,Medium,No,Yes,No,Yes,Yes,No,675
6143,25,60000,4,Business,No,No,Yes,No,Company,No,No,Yes,4,High,No,No,Yes,Yes,Yes,No,776.75
6144,51,60000,2,Government,No,Yes,No,No,Company,No,No,Yes,2,High,No,No,Yes,Yes,Yes,No,608.75
6145,57,100000,4,Business,No,No,Yes,No,Self,No,Yes,No,4,Medium,No,Yes,No,Yes,Yes,No,681.5
6146,29,60000,4,Business,No,No,Yes,No,Company,No,No,Yes,4,High,No,No,Yes,Yes,Yes,No,723.75
6147,62,40000,1,Other,Yes,No,No,No,Self,No,Yes,No,1,Medium,No,Yes,No,No,No,Yes,322.75
6148,58,60000,2,Government,No,Yes,No,No,Company,No,No,Yes,2,High,No,No,Yes,Yes,Yes,No,602.25
6149,44,80000,1,Business,No,No,Yes,No,Company,No,No,Yes,4,High,No,No,Yes,Yes,Yes,No,683
6150,50,60000,4,Private,No,No,No,Yes,Self,No,Yes,No,3,Medium,No,Yes,No,No,No,Yes,587
6151,24,100000,2,Business,No,No,Yes,No,Company,No,No,Yes,4,High,No,No,Yes,Yes,Yes,No,688
6152,36,80000,3,Other,Yes,No,No,No,Self,No,Yes,No,1,Medium,No,Yes,No,No,No,Yes,467.25
6153,61,100000,4,Government,No,Yes,No,No,Company,No,No,Yes,2,High,No,No,Yes,Yes,Yes,No,657.25
6154,35,100000,2,Business,No,No,Yes,No,Company,No,No,Yes,4,High,No,No,Yes,Yes,Yes,No,714.75
6155,36,40000,3,Business,No,No,Yes,No,Self,No,Yes,No,4,Medium,No,Yes,No,Yes,Yes,No,551.25
6156,51,100000,2,Private,No,No,No,Yes,Self,No,Yes,No,3,Medium,No,Yes,No,No,No,Yes,575
6157,35,40000,1,Government,No,Yes,No,No,Self,No,Yes,No,2,Medium,No,Yes,No,Yes,Yes,No,393.25
6158,35,60000,2,Private,No,No,No,Yes,Company,No,No,Yes,3,High,No,No,Yes,No,No,Yes,678.75
6159,51,60000,4,Other,Yes,No,No,No,Company,No,No,Yes,1,High,No,No,Yes,No,No,Yes,542.75
6160,38,60000,2,Government,No,Yes,No,No,Self,No,Yes,No,2,Medium,No,Yes,No,Yes,Yes,No,529
6161,35,80000,1,Other,Yes,No,No,No,Company,No,No,Yes,1,High,No,No,Yes,No,No,Yes,550
6162,35,60000,4,Business,No,No,Yes,No,Self,No,Yes,No,4,Medium,No,Yes,No,Yes,Yes,No,678
6163,55,60000,2,Government,No,Yes,No,No,Self,No,Yes,No,2,Medium,No,Yes,No,Yes,Yes,No,487.5
6164,45,80000,1,Business,No,No,Yes,No,Self,No,Yes,No,4,Medium,No,Yes,No,Yes,Yes,No,606.25
6165,30,100000,4,Private,No,No,No,Yes,Company,No,No,Yes,3,High,No,No,Yes,No,No,Yes,781.75
6166,38,40000,3,Government,No,Yes,No,No,Company,No,No,Yes,2,High,No,No,Yes,Yes,Yes,No,568
6167,56,80000,1,Business,No,No,Yes,No,Self,No,Yes,No,4,Medium,No,Yes,No,Yes,Yes,No,522.75
6168,63,100000,2,Other,Yes,No,No,No,Company,No,No,Yes,1,High,No,No,Yes,No,No,Yes,538.25
6169,43,100000,4,Private,No,No,No,Yes,Company,No,No,Yes,3,High,No,No,Yes,No,No,Yes,729.75
6170,40,40000,1,Private,No,No,No,Yes,Self,No,Yes,No,3,Medium,No,Yes,No,No,No,Yes,481.25
6171,50,60000,2,Business,No,No,Yes,No,Company,No,No,Yes,4,High,No,No,Yes,Yes,Yes,No,639.75
6172,55,100000,4,Government,No,Yes,No,No,Self,No,Yes,No,2,Medium,No,Yes,No,Yes,Yes,No,609.5
6173,25,100000,2,Business,No,No,Yes,No,Self,No,Yes,No,4,Medium,No,Yes,No,Yes,Yes,No,677
6174,64,60000,2,Business,No,No,Yes,No,Company,No,No,Yes,4,High,No,No,Yes,Yes,Yes,No,687.25
6175,31,60000,4,Government,No,Yes,No,No,Company,No,No,Yes,2,High,No,No,Yes,Yes,Yes,No,625.75
6176,47,60000,4,Other,Yes,No,No,No,Self,No,Yes,No,1,Medium,No,Yes,No,No,No,Yes,490
6177,53,80000,1,Government,No,Yes,No,No,Company,No,No,Yes,2,High,No,No,Yes,Yes,Yes,No,520
6178,40,80000,3,Business,No,No,Yes,No,Company,No,No,Yes,4,High,No,No,Yes,Yes,Yes,No,671
6179,47,40000,1,Other,Yes,No,No,No,Company,No,No,Yes,1,High,No,No,Yes,No,No,Yes,430
6180,36,100000,2,Government,No,Yes,No,No,Company,No,No,Yes,2,High,No,No,Yes,Yes,Yes,No,687.75
6181,46,40000,3,Government,No,Yes,No,No,Self,No,Yes,No,2,Medium,No,Yes,No,Yes,Yes,No,445.25
6182,57,100000,2,Other,Yes,No,No,No,Self,No,Yes,No,1,Medium,No,Yes,No,No,No,Yes,458.5
6183,64,60000,4,Private,No,No,No,Yes,Company,No,No,Yes,3,High,No,No,Yes,No,No,Yes,611.25
6184,34,40000,1,Business,No,No,Yes,No,Self,No,Yes,No,4,Medium,No,Yes,No,Yes,Yes,No,517.25
6185,44,100000,4,Private,No,No,No,Yes,Self,No,Yes,No,3,Medium,No,Yes,No,No,No,Yes,698
6186,65,40000,3,Government,No,Yes,No,No,Self,No,Yes,No,2,Medium,No,Yes,No,Yes,Yes,No,438.75
6187,58,60000,4,Private,No,No,No,Yes,Company,No,No,Yes,3,High,No,No,Yes,No,No,Yes,661.25
6188,46,60000,2,Business,No,No,Yes,No,Self,No,Yes,No,4,Medium,No,Yes,No,Yes,Yes,No,609
6189,24,60000,4,Government,No,Yes,No,No,Self,No,Yes,No,2,Medium,No,Yes,No,Yes,Yes,No,518.25
6190,31,80000,1,Private,No,No,No,Yes,Company,No,No,Yes,3,High,No,No,Yes,No,No,Yes,675
6191,24,100000,4,Other,Yes,No,No,No,Company,No,No,Yes,1,High,No,No,Yes,No,No,Yes,558
6192,46,80000,1,Government,No,Yes,No,No,Self,No,Yes,No,2,Medium,No,Yes,No,Yes,Yes,No,429.25
6193,22,40000,1,Government,No,Yes,No,No,Company,No,No,Yes,2,High,No,No,Yes,Yes,Yes,No,409.25
6194,31,100000,4,Other,Yes,No,No,No,Company,No,No,Yes,1,High,No,No,Yes,No,No,Yes,659.75
6195,38,40000,3,Business,No,No,Yes,No,Company,No,No,Yes,4,High,No,No,Yes,Yes,Yes,No,690
6196,55,100000,2,Private,No,No,No,Yes,Company,No,No,Yes,3,High,No,No,Yes,No,No,Yes,669.25
6197,28,40000,1,Government,No,Yes,No,No,Company,No,No,Yes,2,High,No,No,Yes,Yes,Yes,No,538
6198,38,40000,1,Other,Yes,No,No,No,Self,No,Yes,No,1,Medium,No,Yes,No,No,No,Yes,364.25
6199,30,100000,2,Government,No,Yes,No,No,Self,No,Yes,No,2,Medium,No,Yes,No,Yes,Yes,No,649
6200,38,40000,1,Other,Yes,No,No,No,Self,No,Yes,No,1,Medium,No,Yes,No,No,No,Yes,355.25
6201,34,60000,4,Business,No,No,Yes,No,Company,No,No,Yes,4,High,No,No,Yes,Yes,Yes,No,776.75
6202,62,40000,1,Other,Yes,No,No,No,Self,No,Yes,No,1,Medium,No,Yes,No,No,No,Yes,321.75
6203,65,60000,2,Government,No,Yes,No,No,Company,No,No,Yes,2,High,No,No,Yes,Yes,Yes,No,537.25
6204,46,80000,1,Business,No,No,Yes,No,Company,No,No,Yes,4,High,No,No,Yes,Yes,Yes,No,587
6205,24,60000,2,Other,Yes,No,No,No,Self,No,Yes,No,1,Medium,No,Yes,No,No,No,Yes,468.25
6206,33,80000,3,Government,No,Yes,No,No,Company,No,No,Yes,2,High,No,No,Yes,Yes,Yes,No,594
6207,50,60000,4,Private,No,No,No,Yes,Self,No,Yes,No,3,Medium,No,Yes,No,No,No,Yes,594
6208,29,60000,2,Other,Yes,No,No,No,Self,No,Yes,No,1,Medium,No,Yes,No,No,No,Yes,510
6209,38,80000,3,Government,No,Yes,No,No,Company,No,No,Yes,2,High,No,No,Yes,Yes,Yes,No,581
6210,58,100000,4,Government,No,Yes,No,No,Company,No,No,Yes,2,High,No,No,Yes,Yes,Yes,No,631.25
6211,61,80000,3,Other,Yes,No,No,No,Self,No,Yes,No,1,Medium,No,Yes,No,No,No,Yes,415.75
6212,57,100000,4,Government,No,Yes,No,No,Company,No,No,Yes,2,High,No,No,Yes,Yes,Yes,No,648.25
6213,34,40000,3,Other,Yes,No,No,No,Company,No,No,Yes,1,High,No,No,Yes,No,No,Yes,569
6214,61,40000,1,Private,No,No,No,Yes,Company,No,No,Yes,3,High,No,No,Yes,No,No,Yes,524.5
6215,46,40000,3,Business,No,No,Yes,No,Self,No,Yes,No,4,Medium,No,Yes,No,Yes,Yes,No,526.25
6216,42,60000,4,Other,Yes,No,No,No,Company,No,No,Yes,1,High,No,No,Yes,No,No,Yes,564.75
6217,34,100000,4,Other,Yes,No,No,No,Self,No,Yes,No,1,Medium,No,Yes,No,No,No,Yes,604
6218,27,40000,1,Government,No,Yes,No,No,Self,No,Yes,No,2,Medium,No,Yes,No,Yes,Yes,No,470.25
6219,64,40000,3,Business,No,No,Yes,No,Self,No,Yes,No,4,Medium,No,Yes,No,Yes,Yes,No,495.75
6220,58,60000,4,Other,Yes,No,No,No,Company,No,No,Yes,1,High,No,No,Yes,No,No,Yes,592.25
6221,55,80000,3,Private,No,No,No,Yes,Company,No,No,Yes,3,High,No,No,Yes,No,No,Yes,631.5
6222,31,60000,4,Business,No,No,Yes,No,Self,No,Yes,No,4,Medium,No,Yes,No,Yes,Yes,No,668
6223,56,60000,2,Government,No,Yes,No,No,Self,No,Yes,No,2,Medium,No,Yes,No,Yes,Yes,No,512.5
6224,59,100000,2,Other,Yes,No,No,No,Company,No,No,Yes,1,High,No,No,Yes,No,No,Yes,564.25
6225,27,100000,4,Private,No,No,No,Yes,Company,No,No,Yes,3,High,No,No,Yes,No,No,Yes,720.75
6226,46,40000,3,Government,No,Yes,No,No,Company,No,No,Yes,2,High,No,No,Yes,Yes,Yes,No,509
6227,60,80000,1,Business,No,No,Yes,No,Self,No,Yes,No,4,Medium,No,Yes,No,Yes,Yes,No,526.75
6228,65,100000,2,Other,Yes,No,No,No,Company,No,No,Yes,1,High,No,No,Yes,No,No,Yes,558.25
6229,27,40000,1,Business,No,No,Yes,No,Company,No,No,Yes,4,High,No,No,Yes,Yes,Yes,No,645
6230,22,100000,2,Business,No,No,Yes,No,Self,No,Yes,No,4,Medium,No,Yes,No,Yes,Yes,No,665.25
6231,46,40000,1,Private,No,No,No,Yes,Self,No,Yes,No,3,Medium,No,Yes,No,No,No,Yes,416.25
6232,55,100000,4,Government,No,Yes,No,No,Self,No,Yes,No,2,Medium,No,Yes,No,Yes,Yes,No,618.5
6233,24,60000,4,Government,No,Yes,No,No,Company,No,No,Yes,2,High,No,No,Yes,Yes,Yes,No,626
6234,29,100000,2,Business,No,No,Yes,No,Self,No,Yes,No,4,Medium,No,Yes,No,Yes,Yes,No,672
6235,36,40000,1,Private,No,No,No,Yes,Self,No,Yes,No,3,Medium,No,Yes,No,No,No,Yes,473.25
6236,60,100000,4,Government,No,Yes,No,No,Self,No,Yes,No,2,Medium,No,Yes,No,Yes,Yes,No,586.5
6237,31,40000,3,Other,Yes,No,No,No,Self,No,Yes,No,1,Medium,No,Yes,No,No,No,Yes,483.25
6238,58,40000,1,Private,No,No,No,Yes,Self,No,Yes,No,3,Medium,No,Yes,No,No,No,Yes,420.75
6239,44,60000,4,Other,Yes,No,No,No,Self,No,Yes,No,1,Medium,No,Yes,No,No,No,Yes,575
6240,49,80000,1,Government,No,Yes,No,No,Company,No,No,Yes,2,High,No,No,Yes,Yes,Yes,No,503
6241,59,60000,4,Other,Yes,No,No,No,Self,No,Yes,No,1,Medium,No,Yes,No,No,No,Yes,511.5
6242,44,80000,3,Business,No,No,Yes,No,Company,No,No,Yes,4,High,No,No,Yes,Yes,Yes,No,721
